Date,Synthetic_NAV,Actual_NAV,Tracking_Diff,Tracking_Diff_Pct
2010-02-12,1.0,1.0,0.0,0.0
2010-02-16,1.0383020347681546,1.0387362534058564,0.0004342186377017665,0.04182006999521333
2010-02-17,1.0557798737112454,1.0563637464020135,0.0005838726907680947,0.05530250247295235
2010-02-18,1.0755835487237522,1.0763903317736914,0.000806783049939197,0.07500886852504354
2010-02-19,1.074048848187784,1.0763903317736914,0.0023414835859074667,0.21800531603922801
2010-02-22,1.0674842097506674,1.0688337019951655,0.0013494922444980961,0.12641800526616664
2010-02-23,1.0258728432481563,1.0271043298803824,0.0012314866322260531,0.12004281430502389
2010-02-24,1.057142902603667,1.0581642150357489,0.0010213124320819222,0.09661063131261659
2010-02-25,1.056337439714563,1.0575609938855843,0.0012235541710212683,0.11582985938204458
2010-02-26,1.0676117674783963,1.0707539777189006,0.0031422102405043173,0.2943214318371497
2010-03-01,1.1140277924475366,1.1166830480790106,0.0026552556314740627,0.238347341913295
2010-03-02,1.1242319952367152,1.1233969111454083,-0.0008350840913069479,-0.07428040607678266
2010-03-03,1.1278337519342718,1.1296365549683987,0.001802803034126832,0.15984652268430216
2010-03-04,1.1388631044256157,1.1421065791795861,0.0032434747539704656,0.2847993530887374
2010-03-05,1.190290205666631,1.1925898285564662,0.0022996228898353177,0.1931985056154769
2010-03-08,1.1971042335862723,1.198949210851421,0.0018449772651487617,0.1541200184065508
2010-03-09,1.2170650260165505,1.2201730437066698,0.003108017690119258,0.25536989591195375
2010-03-10,1.2466089364188822,1.2500310839700863,0.00342214755120418,0.27451652649265773
2010-03-11,1.260768778818735,1.261543269023596,0.0007744902048609781,0.061429995560853684
2010-03-12,1.261455178381818,1.2644213839050087,0.0029662055231907125,0.23514157094314928
2010-03-15,1.2517538699030966,1.2559068463507694,0.004152976447672874,0.33177260702172806
2010-03-16,1.2754900227152544,1.2796543133159888,0.004164290600734422,0.32648554881436925
2010-03-17,1.2858395513217165,1.2885278604320138,0.002688309110297382,0.20907033910522232
2010-03-18,1.2986724500086744,1.3015965770030224,0.002924126994348075,0.2251627802167162
2010-03-19,1.270861610162093,1.278572069659932,0.007710459497838995,0.6067111820975973
2010-03-22,1.3052690508580678,1.3131087620565323,0.007839711198464494,0.6006203237034361
2010-03-23,1.3321187773379433,1.340572170116736,0.008453392778792646,0.6345825104038839
2010-03-24,1.312949887343231,1.3215033552847004,0.008553467941469384,0.6514694904904118
2010-03-25,1.3070909214058262,1.3132284319104608,0.0061375105046346246,0.4695549792384372
2010-03-26,1.3110630728216832,1.3200666308572013,0.009003558035518111,0.6867372151776469
2010-03-29,1.3297925077807493,1.3381730091231798,0.008380501342430513,0.6302112016269725
2010-03-30,1.3429082735297788,1.3522041622602454,0.009295888730466606,0.6922206761026758
2010-03-31,1.3236396858179393,1.333977976904267,0.010338291086327667,0.7810502508421806
2010-04-01,1.3235215037031343,1.3313394762028536,0.007817972499719383,0.5906947849237932
2010-04-05,1.3605037695356654,1.369831586638367,0.009327817102701585,0.6856149399633882
2010-04-06,1.3721372658443798,1.3802661940622347,0.008128928217854936,0.5924282081831362
2010-04-07,1.3618821378161556,1.3724702245758515,0.010588086759695914,0.7774598451430186
2010-04-08,1.3710022354037572,1.3773882164168925,0.006385981013135256,0.46578924878664385
2010-04-09,1.3953517157377409,1.402208457749268,0.006856742011527084,0.49139883043049354
2010-04-12,1.3986423060130782,1.4078448804220944,0.009202574409016284,0.6579648255635014
2010-04-13,1.4198946788361964,1.4290733793037578,0.009178700467561418,0.6464353028694111
2010-04-14,1.470725206805132,1.4794369588267087,0.008711752021576702,0.5923439661785161
2010-04-15,1.4900425802015005,1.499224067254458,0.009181487052957404,0.6161895757177476
2010-04-16,1.4364069111516755,1.445858174205822,0.009451263054146564,0.6579795029368645
2010-04-19,1.4336686996036492,1.4435833490926089,0.009914649488959704,0.6915579235077601
2010-04-20,1.4552629464940534,1.4649269890378571,0.009664042543803708,0.664075352642341
2010-04-21,1.4797041790506011,1.4907096669362898,0.01100548788568867,0.7437627088915802
2010-04-22,1.5044164171085819,1.512776266503667,0.008359849395085162,0.5556871953812098
2010-04-23,1.5231208575794166,1.532802851875345,0.009681994295928309,0.6356681577662319
2010-04-26,1.5130356827897182,1.521410336675764,0.008374653886045857,0.5535000913266477
2010-04-27,1.4165537708133626,1.4275123189959156,0.01095854818255293,0.773606227193247
2010-04-28,1.4190110919753327,1.430869250529114,0.011858158553781362,0.8356635561794112
2010-04-29,1.4930397782872096,1.5039025821515712,0.01086280386436167,0.7275629237972011
2010-04-30,1.4046261881959354,1.4152817031106206,0.010655514914685194,0.7586014702154211
2010-05-03,1.463549725662758,1.4730822425581684,0.009532516895410348,0.6513285287313088
2010-05-04,1.331514911279119,1.3428516612563637,0.011336749977244764,0.8514174254612082
2010-05-05,1.3107758282664155,1.3207850616889867,0.010009233422571207,0.7636113824138072
2010-05-06,1.1792546932049723,1.1913925810728954,0.012137887867923025,1.0292846776750777
2010-05-07,1.0910281696370878,1.1046919091376448,0.013663739500556993,1.2523727508430882
2010-05-10,1.261036051820975,1.2694590455999786,0.008422993779003685,0.6679423452517969
2010-05-11,1.256963808496208,1.2686209449142651,0.011657136418057101,0.92740430068574
2010-05-12,1.3279704724019854,1.3369757616396092,0.009005289237623781,0.678124207184768
2010-05-13,1.2647582449851709,1.2765367214906478,0.01177847650547692,0.9312828401933068
2010-05-14,1.191693890257865,1.1979867742853643,0.006292884027499168,0.5280621205616385
2010-05-17,1.203014459021297,1.2141774742359865,0.011163015214689542,0.9279202864919117
2010-05-18,1.1530794427080915,1.167769587224091,0.014690144515999481,1.2739924043306678
2010-05-19,1.1254099486279854,1.1369491103946174,0.011539161766632056,1.0253296392749796
2010-05-20,0.9999650745288757,1.0219468610954134,0.02198178656653771,2.198255431760377
2010-05-21,1.033020183034543,1.029862637671796,-0.0031575453627468164,-0.3056615363962576
2010-05-24,1.0204874530437191,1.0383770379899642,0.01788958494624504,1.7530431063005558
2010-05-25,1.0231384182008427,1.031059885155367,0.007921466954524226,0.7742321873177122
2010-05-26,0.9887135631758937,0.9991618993142869,0.010448336138393244,1.0567606764523032
2010-05-27,1.1006942769177233,1.1073304784570939,0.006636201539370612,0.6029105155297058
2010-05-28,1.0811592468466693,1.091858140720221,0.010698893873551718,0.9895761336506465
2010-06-01,1.051188706928387,1.0616408850409123,0.010452178112525301,0.9943198631829827
2010-06-02,1.1257808792147284,1.1363504180347963,0.010569538820067947,0.9388628831074632
2010-06-03,1.1578106576051037,1.1658492428823204,0.008038585277216681,0.6942918709907413
2010-06-04,1.0386778102478773,1.0507273237291879,0.012049513481310559,1.1600819197663401
2010-06-07,0.981917374248716,0.9898093983104048,0.007892024061688874,0.8037360646283721
2010-06-08,0.9765063337025182,0.9842927827275781,0.007786449025059983,0.7973782408084246
2010-06-09,0.9518905433507262,0.9625853299580586,0.010694786607332363,1.123531133073968
2010-06-10,1.0332658352419648,1.0424524003549478,0.009186565112982992,0.8890805056795215
2010-06-11,1.0627478833902355,1.069676400089259,0.00692851669902339,0.6519435895671669
2010-06-14,1.061952399908546,1.0702750238310441,0.008322623922498051,0.7837096957655338
2010-06-15,1.147299160574773,1.1484612954481273,0.0011621348733541481,0.1012930988960144
2010-06-16,1.1611973426619375,1.1716053354090754,0.010407992747137884,0.896315584332851
2010-06-17,1.1722350462870053,1.1833569974065132,0.011121951119507978,0.9487816589971603
2010-06-18,1.1683932394731051,1.1865942590857836,0.018201019612678504,1.5577820033336016
2010-06-21,1.138457488098205,1.1554146354584527,0.01695714736024767,1.489484459237438
2010-06-22,1.1119712224392755,1.1280754946605567,0.01610427222128119,1.4482633989352762
2010-06-23,1.098164505944428,1.11296690112992,0.014802395185491868,1.3479214730912943
2010-06-24,1.0479872369929304,1.0590023157214625,0.011015078728532135,1.051069930979173
2010-06-25,1.0423476753291723,1.058283953507713,0.01593627817854082,1.5288831697646525
2010-06-28,1.0312025563977198,1.048807116623488,0.017604560225768173,1.7071874111004772
2010-06-29,0.9117825648986937,0.9317695191549995,0.01998695425630581,2.192074626753421
2010-06-30,0.8700749370281765,0.8857207103229253,0.01564577329474881,1.7982098585885526
2010-07-01,0.8626635080051482,0.8770865715327927,0.014423063527644442,1.6719222957508444
2010-07-02,0.8552947235596597,0.8722883181637157,0.016993594604055917,1.9868700385909204
2010-07-06,0.8630723227624862,0.8768471632069,0.013774840444413794,1.5960238882790092
2010-07-07,0.9456557506053455,0.959707283694681,0.014051533089335488,1.4859036261705847
2010-07-08,0.9610598729336043,0.9758980522633388,0.014838179329734524,1.5439391184278104
2010-07-09,0.9883706735126411,1.0032418590876497,0.01487118557500866,1.5046162308880424
2010-07-12,0.9969213266012387,1.014634305669195,0.017712979067956436,1.7767679951581072
2010-07-13,1.0355954126297031,1.0492905993016886,0.013695186671985438,1.3224456679668988
2010-07-14,1.0512664471801538,1.0660753942037526,0.014808947023598806,1.408676845277553
2010-07-15,1.0539413028591034,1.0697961385612231,0.015854835702119763,1.5043376380742641
2010-07-16,0.9664811274680052,0.9836941589857928,0.017213031517787636,1.781000272905739
2010-07-19,0.9912435394822647,1.0058804284070986,0.014636888924833835,1.4766188471179154
2010-07-20,1.0270630380272325,1.0376586757762145,0.010595637748981979,1.0316443447652368
2010-07-21,0.9847633370637181,1.0013215833639144,0.01655824630019631,1.6814442289827984
2010-07-22,1.0594592584013531,1.0688337019951657,0.009374443593812565,0.884832854069152
2010-07-23,1.0795030176696379,1.0966563940892975,0.01715337641965964,1.589006805806736
2010-07-26,1.1061244908016625,1.1207583418259588,0.014633851024296263,1.32298408958384
2010-07-27,1.104596595525311,1.1205188648820306,0.015922269356719587,1.4414555885126066
2010-07-28,1.078084814218173,1.0976142332469756,0.019529419028802675,1.8114918948158463
2010-07-29,1.0541091424819757,1.0714723399326502,0.017363197450674495,1.6471916190567895
2010-07-30,1.0609334239112886,1.0787894927672477,0.01785606885595903,1.6830527207004164
2010-08-02,1.1205897990627165,1.136829371922653,0.01623957285993649,1.4491987053174669
2010-08-03,1.1060834115722082,1.1250777099252152,0.018994298353006922,1.717257320223984
2010-08-04,1.1395454236927987,1.1575743195080803,0.018028895815281665,1.5821129584161215
2010-08-05,1.131432620910641,1.150740717969719,0.01930809705907821,1.7065176221928233
2010-08-06,1.1262576570817273,1.1453437722408215,0.019086115159094197,1.6946490919803092
2010-08-09,1.1492798367602395,1.1653704262305349,0.016090589470295402,1.4000584501381268
2010-08-10,1.1191511653395434,1.1406651887256734,0.021514023386129955,1.9223518727787534
2010-08-11,1.0276873063418173,1.0467717684542035,0.019084462112386236,1.8570300513217186
2010-08-12,1.0031483208968877,1.0172682775802648,0.014119956683377177,1.407564204538857
2010-08-13,0.9816772831660926,0.9970022152646588,0.015324932098566224,1.5610967434369527
2010-08-16,0.98685789592294,1.0026385693194493,0.015780673396509237,1.5990826502685744
2010-08-17,1.0244377775231084,1.0407761989835205,0.01633842146041209,1.5948671377499588
2010-08-18,1.0365393306002801,1.0501286999874022,0.013589369387122074,1.311032682112719
2010-08-19,0.989341794962329,1.0115121850535103,0.02217039009118127,2.2409232283596636
2010-08-20,0.9932230167030663,1.0080355150483478,0.014812498345281422,1.491356734205623
2010-08-23,0.9639479971732561,0.9802174203625947,0.01626942318933866,1.6877905485615592
2010-08-24,0.9099000418698461,0.9239734810505811,0.014073439180735003,1.5467016741546757
2010-08-25,0.9360838412173259,0.951676434672749,0.015592593455423076,1.6657261634968252
2010-08-26,0.9022274034465485,0.9206164808993469,0.018389077452798386,2.038186535074339
2010-08-27,0.9350944413020664,0.9510731449045485,0.015978703602482103,1.708779658686951
2010-08-30,0.9057296307900494,0.9202573341014898,0.014527703311440376,1.6039779220613726
2010-08-31,0.8963026837824312,0.915698489058306,0.01939580527587481,2.1639793818338
2010-09-01,0.9766547434785664,0.9924479676298538,0.015793224151287366,1.617073408668082
2010-09-02,1.0092972599940337,1.0265057061385976,0.01720844614456385,1.7049928526176297
2010-09-03,1.0593821092402398,1.078789492767248,0.019407383527008104,1.8319531128316444
2010-09-07,1.0378744018303692,1.0525278609809583,0.014653459150589132,1.4118721036713748
2010-09-08,1.0752541712110264,1.0897030540789725,0.0144488828679461,1.3437644098299808
2010-09-09,1.0877125066311446,1.1034900642456948,0.01577755761455024,1.4505264505431108
2010-09-10,1.0995629965882716,1.1153659935054407,0.015802996917169132,1.437207051001419
2010-09-13,1.1454766871352169,1.164532325544821,0.019055638409604114,1.6635553236147798
2010-09-14,1.1599202036282397,1.179281772277601,0.019361568649361338,1.6692155709330863
2010-09-15,1.1818171769773191,1.199308357649279,0.01749118067195976,1.4800242383256073
2010-09-16,1.1958191114491423,1.2162174884316863,0.020398376982543986,1.705807909176531
2010-09-17,1.1994541821006173,1.2291663979126952,0.029712215812077947,2.477144709274565
2010-09-20,1.2623315635396812,1.2932018465387838,0.03087028299910255,2.445497196674679
2010-09-21,1.2614431429871533,1.2891264841738,0.027683341186646615,2.1945770081314353
2010-09-22,1.251253355779095,1.283011244849188,0.031757889070092915,2.538086225576499
2010-09-23,1.2495996995390988,1.2791706934017182,0.02957099386261941,2.3664373377751566
2010-09-24,1.3257428546525074,1.3516055385184607,0.02586268386595325,1.9508069589205639
2010-09-27,1.3040003700508065,1.3361331321635523,0.03213276211274585,2.4641681743919976
2010-09-28,1.3022997783780663,1.3394900636967508,0.03719028531868451,2.8557392035344358
2010-09-29,1.2958528513451613,1.3287008382653702,0.03284798692020896,2.5348547009879305
2010-09-30,1.278385403158631,1.3107096010629768,0.03232419790434582,2.528517442742954
2010-10-01,1.2735817437571058,1.3066342386979932,0.03305249494088747,2.5952393792471917
2010-10-04,1.2321501290828687,1.2613037920796681,0.029153662996799445,2.366080423860322
2010-10-05,1.3220114982322426,1.3552019469955883,0.03319044876334565,2.5106021246961165
2010-10-06,1.2875520187144995,1.3206652545989879,0.033113235884488335,2.571797908215686
2010-10-07,1.3015601396667171,1.3336141640799966,0.032054024413279425,2.4627386346886215
2010-10-08,1.3283128207101869,1.360479085634486,0.03216626492429908,2.4215880794631857
2010-10-11,1.3297962433291377,1.3632373934258992,0.03344115009676152,2.5147574498362077
2010-10-12,1.3569307316232166,1.391539039407888,0.03460830778467128,2.5504844851786492
2010-10-13,1.3901167844057976,1.425352634946288,0.03523585054049039,2.5347403136026356
2010-10-14,1.38173762770834,1.4174413871602487,0.035703759451908734,2.5839753319249663
2010-10-15,1.4695831692993755,1.5078582746626266,0.03827510536325107,2.604487188125511
2010-10-18,1.4531832996365643,1.5078582746626266,0.05467497502606222,3.7624279772370235
2010-10-19,1.4122624792572156,1.447898051165451,0.0356355719082353,2.523296655659786
2010-10-20,1.4429826424805958,1.4780002343992102,0.03501759191861442,2.4267507375152166
2010-10-21,1.4513106266343525,1.4883105059427346,0.03699987930838211,2.5494114512333113
2010-10-22,1.4808918951469279,1.517330445520437,0.03643855037350918,2.4605813896965043
2010-10-25,1.5022675916045387,1.5403548156274565,0.038087224022917754,2.5353155613400165
2010-10-26,1.5142928293335227,1.54958764677741,0.03529481744388718,2.330778879764048
2010-10-27,1.528127639645353,1.565538869784104,0.03741123013875103,2.448174430470573
2010-10-28,1.5376536816173176,1.574532223990129,0.036878542372811296,2.3983646521772135
2010-10-29,1.5269322533225862,1.5669755942116033,0.040043340889017065,2.6224700409519306
2010-11-01,1.5303075349414075,1.5705766687151446,0.04026913377373709,2.6314405996360013
2010-11-02,1.5794030985456753,1.6181819404466826,0.03877884190100733,2.4552846538489854
2010-11-03,1.6008077077362548,1.6415654573515592,0.04075774961530443,2.546074048640174
2010-11-04,1.659539995588302,1.699729672387308,0.0401896767990062,2.4217359573041852
2010-11-05,1.65939182237441,1.7017650205565924,0.04237319818218244,2.5535378450612694
2010-11-08,1.665736857203047,1.706084388655848,0.04034753145280101,2.4222031996427633
2010-11-09,1.6386213350971452,1.6785011735056445,0.03987983840849929,2.433743388684429
2010-11-10,1.663307312367048,1.7041641815501487,0.04085686918310061,2.4563632276080907
2010-11-11,1.6315770049176785,1.6755033887703028,0.04392638385262426,2.6922654413630065
2010-11-12,1.5516555820261022,1.5902441072889657,0.03858852526286349,2.4869259460579407
2010-11-15,1.5337874817768067,1.5732153066526295,0.03942782487582286,2.5706185077314583
2010-11-16,1.4580020102272515,1.4951487048894752,0.037146694662223645,2.5477807576159495
2010-11-17,1.4706238408751322,1.5092949990901263,0.03867115821499412,2.6295750918863017
2010-11-18,1.5414588442921684,1.57945021583117,0.03799137153900167,2.464637423157876
2010-11-19,1.5448493333207143,1.5831664313982967,0.038317098077582434,2.4803129503391976
2010-11-22,1.5835754123124837,1.6249004695394949,0.041325057227011186,2.609604626701327
2010-11-23,1.5080114025722475,1.5481509223499108,0.04013951977766328,2.661751742009141
2010-11-24,1.5991045769105556,1.6385676726162177,0.03946309570566209,2.4678245735437865
2010-11-26,1.5673531302998116,1.6282574010726931,0.06090427077288152,3.885804009032184
2010-11-29,1.5636489151951607,1.6055921777635311,0.04194326256837044,2.6823964229294694
2010-11-30,1.50657391434084,1.544554513872784,0.03798059953194399,2.520991447576029
2010-12-01,1.6018835724778357,1.6427673708615447,0.040883798383708925,2.552232826788328
2010-12-02,1.650528963291961,1.6926519964966389,0.04212303320467781,2.552092943626018
2010-12-03,1.6632834957750389,1.7068028194876335,0.04351932371259459,2.6164706030655305
2010-12-06,1.6612823932597742,1.7038050347522917,0.0425226414925175,2.559627530216547
2010-12-07,1.663910821163626,1.7053660950601341,0.04145527389650816,2.4914360414771006
