Date,Underlying_Return,Leveraged_Return,Fee_Adjusted_Return,NAV,Growth_1Dollar,Cumulative_Return,Cumulative_Return_Pct,Daily_Return_Pct
1999-03-11,0.004896020375879218,0.014688061127637653,0.01465036271493924,1.0146503627149392,1.0146503627149392,0.014650362714939247,1.4650362714939247,1.465036271493924
1999-03-12,-0.0243603906640375,-0.0730811719921125,-0.07311887040481091,0.9404602743373912,0.9404602743373912,-0.05953972566260879,-5.9539725662608785,-7.311887040481091
1999-03-15,0.028713864199270578,0.08614159259781173,0.08610389418511333,1.0214375662842405,1.0214375662842405,0.02143756628424054,2.143756628424054,8.610389418511332
1999-03-16,0.008495117640120453,0.02548535292036136,0.025447654507662947,1.0474307565721899,1.0474307565721899,0.04743075657218987,4.743075657218987,2.5447654507662945
1999-03-17,-0.007219870025643393,-0.02165961007693018,-0.021697308489628593,1.024704328325318,1.024704328325318,0.024704328325318103,2.4704328325318103,-2.1697308489628595
1999-03-18,0.01939364402463184,0.05818093207389552,0.058143233661197107,1.0842839515207772,1.0842839515207772,0.08428395152077717,8.428395152077716,5.8143233661197105
1999-03-19,-0.02556487833815957,-0.07669463501447871,-0.07673233342717711,1.0010843138229477,1.0010843138229477,0.0010843138229477134,0.10843138229477134,-7.673233342717712
1999-03-22,-0.012202359117471917,-0.03660707735241575,-0.036644775765114164,0.9643998036209326,0.9643998036209326,-0.03560019637906742,-3.5600196379067417,-3.6644775765114166
1999-03-23,-0.03520749757345276,-0.10562249272035829,-0.10566019113305669,0.8625011360416625,0.8625011360416625,-0.13749886395833755,-13.749886395833755,-10.56601911330567
1999-03-24,0.03393144833717199,0.10179434501151596,0.10175664659881756,0.9502663593329326,0.9502663593329326,-0.049733640667067425,-4.9733640667067425,10.175664659881756
1999-03-25,0.03653243370996018,0.10959730112988053,0.10955960271718213,1.0543771641369517,1.0543771641369517,0.054377164136951706,5.437716413695171,10.955960271718212
1999-03-26,-0.010752689100384627,-0.03225806730115388,-0.032295765713852294,1.0203252462699488,1.0203252462699488,0.020325246269948805,2.0325246269948805,-3.2295765713852296
1999-03-29,0.03623171267166514,0.10869513801499542,0.10865743960229701,1.1311911750912247,1.1311911750912247,0.1311911750912247,13.119117509122468,10.8657439602297
1999-03-30,-0.006993177205267487,-0.02097953161580246,-0.021017230028500873,1.1074166699581223,1.1074166699581223,0.10741666995812227,10.741666995812228,-2.1017230028500875
1999-03-31,-0.014670929509158381,-0.044012788527475144,-0.04405048694017356,1.0586344264008016,1.0586344264008016,0.05863442640080163,5.863442640080163,-4.405048694017355
1999-04-01,0.020845583402863355,0.06253675020859006,0.06249905179589165,1.1247980742493393,1.1247980742493393,0.12479807424933931,12.47980742493393,6.249905179589165
